종목코드,종목명,매매신호,추천금액(만원),1. F점수조건(>=65),2. T점수조건(>=60),3. 계좌비중조건(<=20%),4. 재무완성도조건(>=90%),5. 악재공시뉴스조건,6. 3일수급쌍쓸이조건,최종 추매승인 여부,기본 F점수,성장성(25),현금흐름(20),모멘텀(20),재무안정(20),밸류경영(15),기술 T점수,종합점수,현재가(원),당일등락률(%),14일 ATR(원),손절 감시가격(원),손절 가격감시,손절 주문전송,익절 감시가격(원),익절 가격감시,익절 주문전송,데이터완성도(%),분석근거
241520,DSC인베스트먼트,관망,0,PASS,FAIL,PASS (보유 0.3%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),84.0,25.0,4.0,20.0,20.0,15.0,47.0,61.8,8350,-1.07,3676.5,997,ON (상시감시),OFF (알림전용),17550,ON (상시감시),OFF (알림전용),100.0,일목 2등급(16점: 구름대 상단 상회 또는 전환>기준) / VWAP 4등급(6점: 단기 VWAP 하회) / 볼린저 4등급(6점: 하단밴드~중심선 위치) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 5등급(2점: OBV 이평 하회 & 연속 유출) / 채킨 5등급(2점: 매도 유출 심화) / 수급 4등급(6점: 수급 약세 지속)
267260,HD현대일렉트릭,관망,0,PASS,FAIL,PASS (보유 1.0%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),92.0,25.0,20.0,20.0,12.0,15.0,59.0,72.2,739000,-3.27,55530.9,627000,ON (상시감시),OFF (알림전용),878000,ON (상시감시),OFF (알림전용),100.0,일목 2등급(16점: 구름대 상단 상회 또는 전환>기준) / VWAP 3등급(9점: VWAP 평형 유지) / 볼린저 3등급(9점: 중심선 수렴) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 2등급(8점: OBV 20일 이평 상회) / 채킨 5등급(2점: 매도 유출 심화) / 수급 4등급(6점: 수급 약세 지속)
348340,뉴로메카,관망,0,FAIL,FAIL,PASS (보유 0.9%),FAIL,UNCONFIRMED(FAIL),PASS,금지(조건미충족),23.0점 (잠정),5.0,4.0,4.0,4.0,6.0,54.0,41.6,20700,0.0,19973.1,0,ON (상시감시),OFF (알림전용),70700,ON (상시감시),OFF (알림전용),75.0,일목 2등급(16점: 구름대 상단 상회 또는 전환>기준) / VWAP 5등급(3점: VWAP 하회 역배열) / 볼린저 4등급(6점: 하단밴드~중심선 위치) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 3등급(6점: OBV 이평 수렴) / 채킨 5등급(2점: 매도 유출 심화) / 수급 2등급(12점: 외국인/기관 3일 누적 동반 순매수 양수)
371460,TIGER 차이나전기차SOLACTIVE,관망,0,ETF 제외(PASS),FAIL,PASS (미보유 0%),ETF 제외(PASS),UNCONFIRMED(FAIL),FAIL,금지(조건미충족),ETF 제외,-,-,-,-,-,58.0,58.0,11005,-0.14,801.1,9400,ON (상시감시),OFF (알림전용),13010,ON (상시감시),OFF (알림전용),100.0,일목 2등급(16점: 구름대 상단 상회 또는 전환>기준) / VWAP 5등급(3점: VWAP 하회 역배열) / 볼린저 4등급(6점: 하단밴드~중심선 위치) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 2등급(8점: OBV 20일 이평 상회) / 채킨 1등급(10점: 매수 유입 급증) / 수급 4등급(6점: 수급 약세 지속)
484730,RISE 미국AI밸류체인TOP3Plus,관망,0,ETF 제외(PASS),FAIL,PASS (미보유 0%),ETF 제외(PASS),UNCONFIRMED(FAIL),FAIL,금지(조건미충족),ETF 제외,-,-,-,-,-,45.0,45.0,14650,-0.68,192.6,14260,ON (상시감시),OFF (알림전용),15140,ON (상시감시),OFF (알림전용),100.0,일목 4등급(8점: 구름대 하단 이탈) / VWAP 3등급(9점: VWAP 평형 유지) / 볼린저 3등급(9점: 중심선 수렴) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 5등급(2점: OBV 이평 하회 & 연속 유출) / 채킨 5등급(2점: 매도 유출 심화) / 수급 4등급(6점: 수급 약세 지속)
000490,대동,관망,0,FAIL,PASS,PASS (보유 3.4%),PASS,UNCONFIRMED(FAIL),PASS,금지(조건미충족),56.0,20.0,4.0,16.0,4.0,12.0,68.0,63.2,7800,0.0,1040.7,5710,ON (상시감시),OFF (알림전용),10410,ON (상시감시),OFF (알림전용),100.0,일목 1등급(20점: 구름대 상단 돌파 & 전환>기준) / VWAP 3등급(9점: VWAP 평형 유지) / 볼린저 2등급(12점: 중심선~상단밴드 위치) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 4등급(4점: OBV 이평 하회) / 채킨 5등급(2점: 매도 유출 심화) / 수급 2등급(12점: 외국인/기관 3일 누적 동반 순매수 양수)
004960,한신공영,관망,0,PASS,PASS,PASS (보유 0.2%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),71.0,20.0,16.0,12.0,8.0,15.0,68.0,69.2,11030,1.29,661.4,9700,ON (상시감시),OFF (알림전용),12690,ON (상시감시),OFF (알림전용),100.0,일목 1등급(20점: 구름대 상단 돌파 & 전환>기준) / VWAP 1등급(15점: 단기/중기 VWAP 우상향 정배열) / 볼린저 1등급(15점: 상단밴드 돌파/강한 상승파동) / DMI 4등급(6점: DI- 우위 하락세) / OBV 4등급(4점: OBV 이평 하회) / 채킨 5등급(2점: 매도 유출 심화) / 수급 4등급(6점: 수급 약세 지속)
161510,PLUS 고배당주,관망,0,PASS,PASS,PASS (보유 2.1%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),100.0,25.0,20.0,20.0,20.0,15.0,71.0,82.6,25020,0.0,772.5,23450,ON (상시감시),OFF (알림전용),27000,ON (상시감시),OFF (알림전용),100.0,일목 1등급(20점: 구름대 상단 돌파 & 전환>기준) / VWAP 2등급(12점: 단기 VWAP 상회) / 볼린저 2등급(12점: 중심선~상단밴드 위치) / DMI 5등급(3점: DI- 우위 및 강한 하락추세) / OBV 2등급(8점: OBV 20일 이평 상회) / 채킨 1등급(10점: 매수 유입 급증) / 수급 4등급(6점: 수급 약세 지속)
234920,자이글,관망,0,PASS,PASS,PASS (보유 17.0%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),100.0,25.0,20.0,20.0,20.0,15.0,73.0,83.8,5310,0.0,5310.0,0,ON (상시감시),OFF (알림전용),18590,ON (상시감시),OFF (알림전용),100.0,일목 2등급(16점: 구름대 상단 상회 또는 전환>기준) / VWAP 1등급(15점: 단기/중기 VWAP 우상향 정배열) / 볼린저 1등급(15점: 상단밴드 돌파/강한 상승파동) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 3등급(6점: OBV 이평 수렴) / 채킨 3등급(6점: 평형 유입) / 수급 4등급(6점: 수급 약세 지속)
490590,RISE 미국AI밸류체인데일리고정커버드콜,관망,0,PASS,FAIL,FAIL (비중과다 45.8%),PASS,UNCONFIRMED(FAIL),FAIL,금지(조건미충족),100.0,25.0,20.0,20.0,20.0,15.0,55.0,73.0,14660,-1.58,497.6,13660,ON (상시감시),OFF (알림전용),15910,ON (상시감시),OFF (알림전용),100.0,일목 3등급(12점: 구름대 내부 공방) / VWAP 2등급(12점: 단기 VWAP 상회) / 볼린저 2등급(12점: 중심선~상단밴드 위치) / DMI 3등급(9점: 팽팽한 혼조세) / OBV 5등급(2점: OBV 이평 하회 & 연속 유출) / 채킨 5등급(2점: 매도 유출 심화) / 수급 4등급(6점: 수급 약세 지속)
